"","time","number"
"96",2025-05-10 15:31:25.631113,0
"97",2025-05-10 15:36:29.62394,0
"98",2025-05-10 15:41:33.281349,0
"99",2025-05-10 15:46:36.87917,0
"100",2025-05-10 15:51:40.648735,0
"101",2025-05-10 15:56:44.410424,0
"102",2025-05-10 16:01:48.067989,0
"103",2025-05-10 16:06:52.181699,0
"104",2025-05-10 16:11:55.934243,0
"105",2025-05-10 16:16:59.861527,0
"106",2025-05-10 16:22:04.724407,0
"107",2025-05-10 16:27:09.663551,0
"108",2025-05-10 16:32:14.496719,0
"109",2025-05-10 16:37:19.361279,0
"110",2025-05-10 16:42:23.044022,0
"111",2025-05-10 16:47:26.884429,0
"112",2025-05-10 16:52:32.694976,0
"113",2025-05-10 16:57:38.264834,0
"114",2025-05-10 17:02:43.801993,0
"115",2025-05-10 17:07:47.957784,0
"116",2025-05-10 17:12:53.48652,0
"117",2025-05-10 17:17:57.07485,0
"118",2025-05-10 17:23:00.824784,0
"119",2025-05-10 17:28:04.248323,0
"120",2025-05-10 17:33:07.832943,0
"121",2025-05-10 17:38:11.738887,0
"122",2025-05-10 17:43:15.327537,0
"123",2025-05-10 17:48:19.021165,0
"124",2025-05-10 17:53:22.746567,0
"125",2025-05-10 17:58:26.921214,0
"126",2025-05-10 18:03:30.654528,0
"127",2025-05-10 18:08:34.63258,0
"128",2025-05-10 18:13:38.413526,0
"129",2025-05-10 18:18:42.158154,0
"130",2025-05-10 18:23:46.209797,0
"131",2025-05-10 18:28:50.616754,0
"132",2025-05-10 18:33:55.101857,0
"133",2025-05-10 18:38:59.924125,0
"134",2025-05-10 18:44:04.411122,0
"135",2025-05-10 18:49:09.076884,0
"136",2025-05-10 18:54:13.742289,0
"137",2025-05-10 18:59:17.581684,0
"138",2025-05-10 19:04:21.363272,0
"139",2025-05-10 19:09:25.3758,0
"140",2025-05-10 19:14:29.768886,0
"141",2025-05-10 19:19:33.455042,0
"142",2025-05-10 19:24:37.201097,0
"143",2025-05-10 19:29:40.781082,0
"144",2025-05-10 19:34:45.343714,0
"145",2025-05-10 19:39:49.848519,0
"146",2025-05-10 19:44:54.14164,0
"147",2025-05-10 19:49:58.902636,0
"148",2025-05-10 19:55:02.452705,0
"149",2025-05-10 20:00:09.059549,0
"150",2025-05-10 20:05:12.736996,0
"151",2025-05-10 20:10:16.876541,0
"152",2025-05-10 20:15:20.405493,0
"153",2025-05-10 20:20:23.993067,0
"154",2025-05-10 20:25:27.811271,0
"155",2025-05-10 20:30:31.601947,0
"156",2025-05-10 20:35:35.335464,0
"157",2025-05-10 20:40:40.433922,0
"158",2025-05-10 20:45:44.434826,0
"159",2025-05-10 20:50:48.647325,0
"160",2025-05-10 20:55:52.245031,0
"161",2025-05-10 21:00:56.087535,0
"162",2025-05-10 21:06:00.283877,0
"163",2025-05-10 21:11:04.333727,0
"164",2025-05-10 21:16:07.950126,0
"165",2025-05-10 21:21:11.595169,0
"166",2025-05-10 21:26:15.513116,0
"167",2025-05-10 21:31:19.851271,0
"168",2025-05-10 21:36:23.997964,0
"169",2025-05-10 21:41:28.87104,0
"170",2025-05-10 21:46:33.829368,0
"171",2025-05-10 21:51:39.015671,0
"172",2025-05-10 21:56:42.802655,0
"173",2025-05-10 22:01:46.508114,0
